"","Ozone","Temp","Press","RH","WindDir","WindSpeed","Rainfall","VPD","OzoneG","TempG","PressG","RHG","WindDirG","WindSpeedG","RainfallG","VPDG","OzoneP"
"2215",47.075,89.9,29.999,62,255,3.75,0,18.2611471863486,44.725,88.1,30.0055,64.25,91.5,1,0,16.2289404627508,45.75
"2216",45.775,91.55,29.98425,59.75,250,2.75,0,20.3656995954542,42.725,90.55,29.98725,60.75,94,1.5,0,19.2383541651141,50.725
"2217",51.5,92.95,29.9535,56,222.75,2.5,0,23.2339769325265,41.65,93.275,29.97225,56.5,87.25,1,0,23.211532334471,51.725
"2218",41.725,93.8,29.92675,52.75,232.25,3,0,25.6092671662844,41.175,94.05,29.94325,52.25,100.75,1.5,0,26.0845522391942,46.1
"2219",45.525,94,29.899,53,210.5,3.5,0,25.6390501674738,41.175,92.7,29.91925,53.25,86.5,0.75,0,24.5067015485189,44.025
"2220",43.875,91.025,29.89325,57.5,201.5,4,0,21.1985319224536,41.525,92.575,29.888,52.5,93,0.5,0,24.8026236539274,42.25
"2221",33.525,86.95,29.91525,63.75,192,0.25,0,15.9045601637215,39.25,90.225,29.8825,57,87.25,0.5,0,20.8758103043705,41.7
"2222",32.325,80.975,29.935,76.75,271.75,6.25,0.02,9.00055148457177,39.975,88.25,29.9085,62,89.25,0.25,0,17.3303132426167,38.55
"2223",34.825,70.8,30.02,95.5,302,8.75,0.16,1.15699124243501,36,79.4,29.9575,75.75,134.25,1.75,0.025,8.85627467477471,35.45
"2224",33.075,69.3,30.01525,96.75,141.5,2.75,0.335,0.7938409917319,26.975,73.225,29.99825,91.5,97.75,0.25,0.05,2.37574815574779,28.05
"2225",24.45,71.375,30.047,97,303.75,6.25,0.3975,0.78753959809625,23.425,73.125,30.0375,93.75,129.25,0.5,0.05,1.74039583232944,22.275
"2226",18.775,72.05,30.017,94.75,40.5,5.5,0.345,1.40949962411532,21.9,71.9,30.05725,92.5,173,0.75,0.0675,2.01264292728894,27.15
"2227",15.975,70.975,30.0145,95,170,2.25,0,1.29468207173221,20.475,69.75,30.02425,93.25,225.75,0.25,0.06,1.67544945035004,22.7
"2228",15.625,69.325,30.0335,94.5,247.25,6.25,0.0025,1.34296956587261,18.375,68.65,30.03775,92.75,170.25,0,0,1.73526966332921,19.3
"2229",13.2,67.275,30.02075,94.5,252.5,7,0.01,1.25580559676871,17.35,67.3,30.04225,93,242.25,0.75,0,1.59868978461077,16.375
"2230",14.725,65.425,30.0285,94.75,266.5,6.25,0.01,1.12350091413504,19.775,64.5,30.03325,94.5,246.5,1,0.01,1.14260625457989,20.375
"2231",18.6,64.075,30.0465,93,245.75,7.5,0.01,1.42681928089247,25.425,62.275,30.04075,93.5,230.75,0.75,0.02,1.24654487922103,19.325
"2232",14.275,63.125,30.084,94,234.75,4.75,0.01,1.18464493220471,18.925,62.375,30.05825,94,254.25,0.5,0.02,1.15384505869823,17.6
"2233",10.975,63.625,30.10675,93.25,169.25,3.25,0.01,1.35672982512311,15,63.125,30.0855,93,254.5,0.5,0.02,1.38261375541159,15.7
"2234",9.825,64.05,30.11725,92,99,4.25,0.01,1.63160009173263,12.4,63.025,30.105,94,259.75,0,0.0275,1.18083997301285,13.625
"2235",9.55,64.575,30.12625,90.25,99,3.75,0.01,2.02584765266069,10.225,62.975,30.11575,93.75,262,0,0.03,1.22755828907919,12.1
"2236",9.175,65.1,30.1295,89.25,20,5.75,0.01,2.27447319231247,9.425,63.15,30.12825,92,156.5,0,0.03,1.58074595062932,8.625
"2237",8.475,65.125,30.13625,88.5,250,5.5,0.01,2.43515438032928,11.125,63.15,30.12775,91.25,246.25,0.75,0.03,1.72925547189231,7.9
"2238",9.875,65.7,30.14725,85.75,170.75,6,0.01,3.08269383973104,9.525,63.425,30.13775,90.5,263,0.25,0.035,1.89693701267256,9.275
"2239",12.125,66.2,30.1425,82.75,182.5,6.75,0.01,3.79788864080523,10.525,63.65,30.1535,89,256.25,0.25,0.04,2.21152688726245,9.475
"2240",12.725,66.075,30.13725,83.75,156.25,6.75,0.01,3.56508908463316,12.3,63.45,30.1505,89.75,250.75,0.25,0.0525,2.04659561674655,12.625
"2241",17.675,67.825,30.1175,77.75,29.5,6.75,0.01,5.17877692339857,14.825,65.775,30.14075,82,271.75,1,0.06,3.91240554034667,15.3
"2242",19.875,69.125,30.107,73.5,181,7.25,0.01,6.44662413213034,16.375,67.125,30.12725,77.25,248.75,1.25,0.06,5.16333188036483,18.45
"2243",23.125,71.625,30.09675,66.75,144.25,7,0.01,8.8099451995977,20.575,68.9,30.11325,72.75,233,1.5,0.06,6.59324337890306,17.425
"2244",25.025,72.65,30.096,63.25,114.25,5.5,0.01,10.071699490427,24.475,70.175,30.10525,67.25,195.75,1,0.06,8.25128936793288,17.4
"2245",23.1,71.425,30.10125,65.25,33,4,0.01,9.15119943254645,24.175,69.925,30.103,67.5,264.25,0.5,0.06,8.1207160141269,19.65
"2246",16.35,68.25,30.1025,72.75,28.5,2.25,0.01,6.44085275211031,20.25,69.225,30.109,69.25,272.75,0,0.06,7.50858726956885,22.375
"2247",9.65,66.175,30.116,77.75,188.75,1.25,0.01,4.8935198237171,12.25,65.325,30.1065,80.75,272.25,0,0.06,4.14220884777345,22.1
"2248",2.75,62.625,30.13075,87,321.25,0,0.01,2.56021139668645,6.05,62.4,30.11825,86.75,272.25,0,0.06,2.55488117503088,8.55
"2249",5.16666666666667,61.6333333333333,30.1363333333333,88.3333333333333,124,1.33333333333333,0.01,2.20706672646324,3.3,60.775,30.13625,90.5,272.5,0,0.06,1.73039414692206,1.575
"2250",13.275,63.675,30.1385,81,34.75,3,0.0075,3.8282728444147,1.875,59.6,30.1425,93,272.5,0,0.06,1.22092327276492,0.8
"2251",18.075,63.6,30.1375,77.25,40,3.75,0,4.56734062576564,2.325,59.325,30.14325,94.25,272.25,0,0.045,0.992428408419114,0.875
"2252",19.85,62.875,30.13325,77,32.5,2.25,0,4.50159803261057,3.325,59.775,30.14225,92.5,272.5,0,0,1.31569705883748,4.475
"2253",16.425,60.475,30.1335,81.75,100.25,0.5,0,3.30488357422465,5.9,59.425,30.139,91.75,272,0,0,1.43181928015126,13.075
"2254",6.875,56.975,30.135,90,161,0,0,1.59935262824401,5.55,57.975,30.13675,93.25,272.25,0,0,1.10988155318446,8.875
"2255",3.1,54.675,30.13375,94.5,206,0,0,0.803190196144328,5.1,56.975,30.1385,94,272,0,0,0.951763875155523,3.125
