Ozone,Temp,Press,RH,WindDir,WindSpeed,Rainfall,Latitude,Longitude,InstrumentDT,ServerDT,GMTOffset,InstrumentD,InstrumentT,ServerD,ServerT
26.4,77.6,29.905,83,39,4,0,38.310413,-89.552177,8/6/2016 2:15:34,8/6/2016 7:13,0,8/6/2016,2:15:34,8/6/2016,7:13:56
25.8,77.3,29.904,83,34,3,0,38.310413,-89.552177,8/6/2016 2:30:34,8/6/2016 7:28,0,8/6/2016,2:30:34,8/6/2016,7:28:56
24.1,77,29.898,82,34,3,0,38.310413,-89.552177,8/6/2016 2:45:34,8/6/2016 7:43,0,8/6/2016,2:45:34,8/6/2016,7:43:56
26,76.7,29.898,82,36,3,0,38.310413,-89.552177,8/6/2016 3:00:34,8/6/2016 7:58,0,8/6/2016,3:00:34,8/6/2016,7:58:56
25.9,76.5,29.9,82,32,2,0,38.310413,-89.552177,8/6/2016 3:15:34,8/6/2016 8:13,0,8/6/2016,3:15:34,8/6/2016,8:13:56
26.8,76.3,29.901,82,32,2,0,38.310413,-89.552177,8/6/2016 3:30:34,8/6/2016 8:28,0,8/6/2016,3:30:34,8/6/2016,8:28:56
26.3,76.2,29.899,82,31,3,0,38.310413,-89.552177,8/6/2016 3:45:34,8/6/2016 8:43,0,8/6/2016,3:45:34,8/6/2016,8:43:56
25.6,75.9,29.898,82,307,3,0,38.310413,-89.552177,8/6/2016 4:00:34,8/6/2016 8:58,0,8/6/2016,4:00:34,8/6/2016,8:58:56
26.5,75.8,29.896,81,322,3,0,38.310413,-89.552177,8/6/2016 4:15:34,8/6/2016 9:13,0,8/6/2016,4:15:34,8/6/2016,9:13:56
26.4,75.5,29.896,82,313,2,0,38.310413,-89.552177,8/6/2016 4:30:34,8/6/2016 9:28,0,8/6/2016,4:30:34,8/6/2016,9:28:56
26.4,75.4,29.899,82,26,3,0,38.310413,-89.552177,8/6/2016 4:45:34,8/6/2016 9:43,0,8/6/2016,4:45:34,8/6/2016,9:43:56
26.7,75.4,29.9,81,356,4,0,38.310413,-89.552177,8/6/2016 5:00:34,8/6/2016 9:58,0,8/6/2016,5:00:34,8/6/2016,9:58:56
27.7,75.4,29.901,81,59,3,0,38.310413,-89.552177,8/6/2016 5:15:34,8/6/2016 10:13,0,8/6/2016,5:15:34,8/6/2016,10:13:56
27,75.4,29.904,81,24,4,0,38.310413,-89.552177,8/6/2016 5:30:34,8/6/2016 10:28,0,8/6/2016,5:30:34,8/6/2016,10:28:56
25.8,75.2,29.912,81,35,3,0,38.310413,-89.552177,8/6/2016 5:45:34,8/6/2016 10:43,0,8/6/2016,5:45:34,8/6/2016,10:43:56
25.3,75.2,29.912,82,18,3,0,38.310413,-89.552177,8/6/2016 6:00:34,8/6/2016 10:58,0,8/6/2016,6:00:34,8/6/2016,10:58:56
25.1,75.1,29.915,82,37,2,0,38.310413,-89.552177,8/6/2016 6:15:34,8/6/2016 11:13,0,8/6/2016,6:15:34,8/6/2016,11:13:56
24.7,75.1,29.917,82,37,2,0,38.310413,-89.552177,8/6/2016 6:30:34,8/6/2016 11:28,0,8/6/2016,6:30:34,8/6/2016,11:28:56
24.3,75.1,29.92,82,9,2,0,38.310413,-89.552177,8/6/2016 6:45:34,8/6/2016 11:43,0,8/6/2016,6:45:34,8/6/2016,11:43:56
24.2,75,29.924,82,44,4,0,38.310413,-89.552177,8/6/2016 7:00:34,8/6/2016 11:58,0,8/6/2016,7:00:34,8/6/2016,11:58:56
23.5,74.9,29.924,82,44,4,0,38.310413,-89.552177,8/6/2016 7:15:34,8/6/2016 12:13,0,8/6/2016,7:15:34,8/6/2016,12:13:56
23.1,74.9,29.928,82,34,3,0,38.310413,-89.552177,8/6/2016 7:30:34,8/6/2016 12:28,0,8/6/2016,7:30:34,8/6/2016,12:28:56
24.2,74.9,29.926,81,352,3,0,38.310413,-89.552177,8/6/2016 7:45:34,8/6/2016 12:43,0,8/6/2016,7:45:34,8/6/2016,12:43:55
23.6,75.1,29.926,82,27,3,0,38.310413,-89.552177,8/6/2016 8:00:34,8/6/2016 12:58,0,8/6/2016,8:00:34,8/6/2016,12:58:55
23.3,75.5,29.936,81,344,2,0,38.310413,-89.552177,8/6/2016 8:15:34,8/6/2016 13:13,0,8/6/2016,8:15:34,8/6/2016,13:13:55
23.7,76.3,29.939,80,328,1,0,38.310413,-89.552177,8/6/2016 8:30:34,8/6/2016 13:28,0,8/6/2016,8:30:34,8/6/2016,13:28:55
23.7,76.9,29.939,79,335,2,0,38.310413,-89.552177,8/6/2016 8:45:34,8/6/2016 13:43,0,8/6/2016,8:45:34,8/6/2016,13:43:55
24.7,77.7,29.939,77,27,0,0,38.310413,-89.552177,8/6/2016 9:00:34,8/6/2016 13:58,0,8/6/2016,9:00:34,8/6/2016,13:58:55
27.2,78,29.936,75,347,2,0,38.310413,-89.552177,8/6/2016 9:15:34,8/6/2016 14:13,0,8/6/2016,9:15:34,8/6/2016,14:13:55
29.6,78.9,29.933,74,338,2,0,38.310413,-89.552177,8/6/2016 9:30:34,8/6/2016 14:28,0,8/6/2016,9:30:34,8/6/2016,14:28:55
31,79.3,29.94,73,330,2,0,38.310413,-89.552177,8/6/2016 9:45:34,8/6/2016 14:43,0,8/6/2016,9:45:34,8/6/2016,14:43:55
33.2,79.5,29.938,72,359,3,0,38.310413,-89.552177,8/6/2016 10:00:34,8/6/2016 14:58,0,8/6/2016,10:00:34,8/6/2016,14:58:55
33.7,80.5,29.937,69,33,2,0,38.310413,-89.552177,8/6/2016 10:15:34,8/6/2016 15:13,0,8/6/2016,10:15:34,8/6/2016,15:13:55
36.9,81.7,29.939,67,41,2,0,38.310413,-89.552177,8/6/2016 11:00:34,8/6/2016 15:58,0,8/6/2016,11:00:34,8/6/2016,15:58:55
37.2,83.4,29.937,63,163,1,0,38.310413,-89.552177,8/6/2016 11:15:34,8/6/2016 16:13,0,8/6/2016,11:15:34,8/6/2016,16:13:55
36.2,83.4,29.935,66,307,1,0,38.310413,-89.552177,8/6/2016 11:30:34,8/6/2016 16:28,0,8/6/2016,11:30:34,8/6/2016,16:28:55
37.5,83,29.941,63,33,2,0,38.310413,-89.552177,8/6/2016 11:45:34,8/6/2016 16:43,0,8/6/2016,11:45:34,8/6/2016,16:43:55
36.4,83.1,29.945,62,40,2,0,38.310413,-89.552177,8/6/2016 12:00:34,8/6/2016 16:58,0,8/6/2016,12:00:34,8/6/2016,16:58:55
38.5,83.1,29.942,64,153,2,0,38.310413,-89.552177,8/6/2016 12:15:34,8/6/2016 17:13,0,8/6/2016,12:15:34,8/6/2016,17:13:55
36.5,82.8,29.941,65,33,3,0,38.310413,-89.552177,8/6/2016 12:30:34,8/6/2016 17:28,0,8/6/2016,12:30:34,8/6/2016,17:28:55
35.5,83.5,29.937,62,44,2,0,38.310413,-89.552177,8/6/2016 12:45:34,8/6/2016 17:43,0,8/6/2016,12:45:34,8/6/2016,17:43:55
37.5,83.3,29.936,62,34,3,0,38.310413,-89.552177,8/6/2016 13:00:34,8/6/2016 17:58,0,8/6/2016,13:00:34,8/6/2016,17:58:55
37.3,82.5,29.936,64,36,3,0,38.310413,-89.552177,8/6/2016 13:15:34,8/6/2016 18:13,0,8/6/2016,13:15:34,8/6/2016,18:13:55
36,83.9,29.933,63,37,3,0,38.310413,-89.552177,8/6/2016 13:30:34,8/6/2016 18:28,0,8/6/2016,13:30:34,8/6/2016,18:28:55
39.1,83.5,29.93,61,39,4,0,38.310413,-89.552177,8/6/2016 13:45:34,8/6/2016 18:43,0,8/6/2016,13:45:34,8/6/2016,18:43:55
38,84.2,29.928,60,239,4,0,38.310413,-89.552177,8/6/2016 14:00:34,8/6/2016 18:58,0,8/6/2016,14:00:34,8/6/2016,18:58:55
39.6,83.4,29.92,60,48,5,0,38.310413,-89.552177,8/6/2016 14:15:34,8/6/2016 19:13,0,8/6/2016,14:15:34,8/6/2016,19:13:55
38.5,83.9,29.919,61,335,5,0,38.310413,-89.552177,8/6/2016 14:30:34,8/6/2016 19:28,0,8/6/2016,14:30:34,8/6/2016,19:28:54
38.9,84.1,29.913,61,328,5,0,38.310413,-89.552177,8/6/2016 14:45:34,8/6/2016 19:43,0,8/6/2016,14:45:34,8/6/2016,19:43:54
38.8,84.5,29.913,58,318,8,0,38.310413,-89.552177,8/6/2016 15:00:34,8/6/2016 19:58,0,8/6/2016,15:00:34,8/6/2016,19:58:54
39.2,84.7,29.906,56,26,7,0,38.310413,-89.552177,8/6/2016 15:15:34,8/6/2016 20:13,0,8/6/2016,15:15:34,8/6/2016,20:13:54
42.4,84.7,29.903,56,40,7,0,38.310413,-89.552177,8/6/2016 15:30:34,8/6/2016 20:28,0,8/6/2016,15:30:34,8/6/2016,20:28:54
41.7,84.7,29.892,57,49,6,0,38.310413,-89.552177,8/6/2016 15:45:34,8/6/2016 20:43,0,8/6/2016,15:45:34,8/6/2016,20:43:54
42.1,84.7,29.892,56,33,5,0,38.310413,-89.552177,8/6/2016 16:00:34,8/6/2016 20:58,0,8/6/2016,16:00:34,8/6/2016,20:58:54
41.1,84.8,29.892,55,350,7,0,38.310413,-89.552177,8/6/2016 16:15:34,8/6/2016 21:13,0,8/6/2016,16:15:34,8/6/2016,21:13:54
40.8,85.2,29.888,58,12,4,0,38.310413,-89.552177,8/6/2016 16:30:34,8/6/2016 21:28,0,8/6/2016,16:30:34,8/6/2016,21:28:55
40.7,84.8,29.888,57,66,5,0,38.310413,-89.552177,8/6/2016 17:45:34,8/6/2016 22:43,0,8/6/2016,17:45:34,8/6/2016,22:43:54
38.8,83.8,29.888,58,54,3,0,38.310413,-89.552177,8/6/2016 18:45:34,8/6/2016 23:43,0,8/6/2016,18:45:34,8/6/2016,23:43:54
38,84.1,29.882,59,176,2,0,38.310413,-89.552177,8/6/2016 19:00:34,8/6/2016 23:58,0,8/6/2016,19:00:34,8/6/2016,23:58:54
37.5,83.6,29.886,61,69,2,0,38.310413,-89.552177,8/6/2016 19:15:34,8/7/2016 0:13,0,8/6/2016,19:15:34,8/7/2016,0:13:54
37.4,83.2,29.885,60,45,2,0,38.310413,-89.552177,8/6/2016 19:30:34,8/7/2016 0:28,0,8/6/2016,19:30:34,8/7/2016,0:28:54
35.8,82.7,29.889,62,94,2,0,38.310413,-89.552177,8/6/2016 19:45:34,8/7/2016 0:43,0,8/6/2016,19:45:34,8/7/2016,0:43:54
34.5,80.7,29.895,65,35,2,0,38.310413,-89.552177,8/6/2016 20:00:33,8/7/2016 0:58,0,8/6/2016,20:00:33,8/7/2016,0:58:54
34.6,79.2,29.902,67,37,3,0,38.310413,-89.552177,8/6/2016 20:15:33,8/7/2016 1:13,0,8/6/2016,20:15:33,8/7/2016,1:13:54
32.8,78.5,29.901,69,23,3,0,38.310413,-89.552177,8/6/2016 20:30:33,8/7/2016 1:28,0,8/6/2016,20:30:33,8/7/2016,1:28:54
31.7,77.8,29.906,70,34,2,0,38.310413,-89.552177,8/6/2016 20:45:33,8/7/2016 1:43,0,8/6/2016,20:45:33,8/7/2016,1:43:54
30.2,77.4,29.907,71,29,2,0,38.310413,-89.552177,8/6/2016 21:00:33,8/7/2016 1:58,0,8/6/2016,21:00:33,8/7/2016,1:58:54
29.3,76.8,29.916,72,29,3,0,38.310413,-89.552177,8/6/2016 21:15:33,8/7/2016 2:13,0,8/6/2016,21:15:33,8/7/2016,2:13:54
30.1,76.7,29.924,72,33,4,0,38.310413,-89.552177,8/6/2016 21:30:33,8/7/2016 2:28,0,8/6/2016,21:30:33,8/7/2016,2:28:54
28,76.2,29.931,73,27,1,0,38.310413,-89.552177,8/6/2016 21:45:33,8/7/2016 2:43,0,8/6/2016,21:45:33,8/7/2016,2:43:54
25.9,75.7,29.933,75,9,2,0,38.310413,-89.552177,8/6/2016 22:00:33,8/7/2016 2:58,0,8/6/2016,22:00:33,8/7/2016,2:58:53
23.2,75.2,29.937,76,26,3,0,38.310413,-89.552177,8/6/2016 22:15:33,8/7/2016 3:13,0,8/6/2016,22:15:33,8/7/2016,3:13:53
23.7,74.9,29.939,76,31,3,0,38.310413,-89.552177,8/6/2016 22:30:33,8/7/2016 3:28,0,8/6/2016,22:30:33,8/7/2016,3:28:53
23.1,74.7,29.938,77,34,3,0,38.310413,-89.552177,8/6/2016 22:45:33,8/7/2016 3:43,0,8/6/2016,22:45:33,8/7/2016,3:43:53
22.4,74.3,29.941,78,338,0,0,38.310413,-89.552177,8/6/2016 23:00:33,8/7/2016 3:58,0,8/6/2016,23:00:33,8/7/2016,3:58:53
21.5,73.9,29.943,78,43,3,0,38.310413,-89.552177,8/6/2016 23:15:33,8/7/2016 4:13,0,8/6/2016,23:15:33,8/7/2016,4:13:53
21.2,73.6,29.947,79,32,3,0,38.310413,-89.552177,8/6/2016 23:30:33,8/7/2016 4:28,0,8/6/2016,23:30:33,8/7/2016,4:28:53
20.7,73.2,29.948,80,327,3,0,38.310413,-89.552177,8/6/2016 23:45:33,8/7/2016 4:43,0,8/6/2016,23:45:33,8/7/2016,4:43:53
19.2,72.3,29.949,81,54,2,0,38.310413,-89.552177,8/7/2016 0:45:33,8/7/2016 5:43,0,8/7/2016,0:45:33,8/7/2016,5:43:53
19.6,71.9,29.95,82,336,0,0,38.310413,-89.552177,8/7/2016 1:00:33,8/7/2016 5:58,0,8/7/2016,1:00:33,8/7/2016,5:58:53
21.3,72.1,29.948,80,47,2,0,38.310413,-89.552177,8/7/2016 1:15:33,8/7/2016 6:13,0,8/7/2016,1:15:33,8/7/2016,6:13:53
23.1,72.2,29.949,79,41,2,0,38.310413,-89.552177,8/7/2016 1:30:33,8/7/2016 6:28,0,8/7/2016,1:30:33,8/7/2016,6:28:53
20,71.6,29.947,81,41,0,0,38.310413,-89.552177,8/7/2016 1:45:33,8/7/2016 6:43,0,8/7/2016,1:45:33,8/7/2016,6:43:53
18.8,71.3,29.947,82,29,0,0,38.310413,-89.552177,8/7/2016 2:00:33,8/7/2016 6:58,0,8/7/2016,2:00:33,8/7/2016,6:58:53
20.7,71.2,29.948,82,41,0,0,38.310413,-89.552177,8/7/2016 2:15:33,8/7/2016 7:13,0,8/7/2016,2:15:33,8/7/2016,7:13:53
19.7,71.2,29.946,81,34,0,0,38.310413,-89.552177,8/7/2016 2:30:33,8/7/2016 7:28,0,8/7/2016,2:30:33,8/7/2016,7:28:53
20,71.1,29.947,81,41,2,0,38.310413,-89.552177,8/7/2016 2:45:33,8/7/2016 7:43,0,8/7/2016,2:45:33,8/7/2016,7:43:53
20.9,71,29.946,81,41,0,0,38.310413,-89.552177,8/7/2016 3:00:33,8/7/2016 7:58,0,8/7/2016,3:00:33,8/7/2016,7:58:53
18,70.6,29.946,82,44,0,0,38.310413,-89.552177,8/7/2016 3:15:33,8/7/2016 8:13,0,8/7/2016,3:15:33,8/7/2016,8:13:53
19,70.3,29.943,83,31,2,0,38.310413,-89.552177,8/7/2016 3:30:33,8/7/2016 8:28,0,8/7/2016,3:30:33,8/7/2016,8:28:53
19.6,70,29.943,83,43,2,0,38.310413,-89.552177,8/7/2016 3:45:33,8/7/2016 8:43,0,8/7/2016,3:45:33,8/7/2016,8:43:53
19.1,70,29.942,82,41,2,0,38.310413,-89.552177,8/7/2016 4:00:33,8/7/2016 8:58,0,8/7/2016,4:00:33,8/7/2016,8:58:52
19.6,69.8,29.942,83,39,2,0,38.310413,-89.552177,8/7/2016 4:15:33,8/7/2016 9:13,0,8/7/2016,4:15:33,8/7/2016,9:13:52
18.1,69.6,29.942,83,45,0,0,38.310413,-89.552177,8/7/2016 4:30:33,8/7/2016 9:28,0,8/7/2016,4:30:33,8/7/2016,9:28:52
19.2,69.5,29.943,83,41,2,0,38.310413,-89.552177,8/7/2016 4:45:33,8/7/2016 9:43,0,8/7/2016,4:45:33,8/7/2016,9:43:52
19.7,69.5,29.947,83,37,2,0,38.310413,-89.552177,8/7/2016 5:00:33,8/7/2016 9:58,0,8/7/2016,5:00:33,8/7/2016,9:58:52
19.8,69.3,29.949,83,36,0,0,38.310413,-89.552177,8/7/2016 5:15:33,8/7/2016 10:13,0,8/7/2016,5:15:33,8/7/2016,10:13:52
20.4,69.2,29.95,83,41,0,0,38.310413,-89.552177,8/7/2016 5:30:33,8/7/2016 10:28,0,8/7/2016,5:30:33,8/7/2016,10:28:52
14.9,68.1,29.953,85,349,0,0,38.310413,-89.552177,8/7/2016 5:45:33,8/7/2016 10:43,0,8/7/2016,5:45:33,8/7/2016,10:43:52
11.3,66.9,29.956,88,349,0,0,38.310413,-89.552177,8/7/2016 6:00:33,8/7/2016 10:58,0,8/7/2016,6:00:33,8/7/2016,10:58:52
9.6,66.3,29.96,90,349,0,0,38.310413,-89.552177,8/7/2016 6:15:33,8/7/2016 11:13,0,8/7/2016,6:15:33,8/7/2016,11:13:52
9.9,65.9,29.966,91,228,0,0,38.310413,-89.552177,8/7/2016 6:30:33,8/7/2016 11:28,0,8/7/2016,6:30:33,8/7/2016,11:28:52
8.7,65.8,29.967,92,228,0,0,38.310413,-89.552177,8/7/2016 6:45:33,8/7/2016 11:43,0,8/7/2016,6:45:33,8/7/2016,11:43:52
12.1,66.5,29.969,91,39,0,0,38.310413,-89.552177,8/7/2016 7:00:33,8/7/2016 11:58,0,8/7/2016,7:00:33,8/7/2016,11:58:52
17.5,68.2,29.973,87,20,0,0,38.310413,-89.552177,8/7/2016 7:15:33,8/7/2016 12:13,0,8/7/2016,7:15:33,8/7/2016,12:13:52
18.9,68.9,29.972,85,18,0,0,38.310413,-89.552177,8/7/2016 7:30:33,8/7/2016 12:28,0,8/7/2016,7:30:33,8/7/2016,12:28:52
18.1,69.4,29.975,85,136,0,0,38.310413,-89.552177,8/7/2016 7:45:33,8/7/2016 12:43,0,8/7/2016,7:45:33,8/7/2016,12:43:52
17.1,70,29.974,85,135,0,0,38.310413,-89.552177,8/7/2016 8:00:33,8/7/2016 12:58,0,8/7/2016,8:00:33,8/7/2016,12:58:52
19.3,70.9,29.975,84,44,0,0,38.310413,-89.552177,8/7/2016 8:15:33,8/7/2016 13:13,0,8/7/2016,8:15:33,8/7/2016,13:13:52
21,71.8,29.978,82,136,0,0,38.310413,-89.552177,8/7/2016 8:30:33,8/7/2016 13:28,0,8/7/2016,8:30:33,8/7/2016,13:28:52
20.7,73.3,29.981,83,140,0,0,38.310413,-89.552177,8/7/2016 8:45:33,8/7/2016 13:43,0,8/7/2016,8:45:33,8/7/2016,13:43:52
21.3,75.1,29.984,78,141,0,0,38.310413,-89.552177,8/7/2016 9:00:33,8/7/2016 13:58,0,8/7/2016,9:00:33,8/7/2016,13:58:52
21.1,76.4,29.984,76,306,0,0,38.310413,-89.552177,8/7/2016 9:15:33,8/7/2016 14:13,0,8/7/2016,9:15:33,8/7/2016,14:13:52
22.2,78.1,29.981,76,130,0,0,38.310413,-89.552177,8/7/2016 9:30:33,8/7/2016 14:28,0,8/7/2016,9:30:33,8/7/2016,14:28:52
26.9,79.1,29.982,73,129,0,0,38.310413,-89.552177,8/7/2016 9:45:33,8/7/2016 14:43,0,8/7/2016,9:45:33,8/7/2016,14:43:51
33.4,79.5,29.983,70,148,2,0,38.310413,-89.552177,8/7/2016 10:00:33,8/7/2016 14:58,0,8/7/2016,10:00:33,8/7/2016,14:58:51
36.3,79.2,29.983,69,143,1,0,38.310413,-89.552177,8/7/2016 10:15:33,8/7/2016 15:13,0,8/7/2016,10:15:33,8/7/2016,15:13:51
34.3,80.1,29.981,70,326,2,0,38.310413,-89.552177,8/7/2016 10:30:33,8/7/2016 15:28,0,8/7/2016,10:30:33,8/7/2016,15:28:51
35.3,81,29.981,68,147,1,0,38.310413,-89.552177,8/7/2016 10:45:33,8/7/2016 15:43,0,8/7/2016,10:45:33,8/7/2016,15:43:51
38.4,80.5,29.979,67,145,2,0,38.310413,-89.552177,8/7/2016 11:00:33,8/7/2016 15:58,0,8/7/2016,11:00:33,8/7/2016,15:58:51
37,81.8,29.979,66,134,1,0,38.310413,-89.552177,8/7/2016 11:15:33,8/7/2016 16:13,0,8/7/2016,11:15:33,8/7/2016,16:13:51
40.1,81.8,29.977,64,158,2,0,38.310413,-89.552177,8/7/2016 11:30:33,8/7/2016 16:28,0,8/7/2016,11:30:33,8/7/2016,16:28:51
39.1,82.6,29.974,64,152,1,0,38.310413,-89.552177,8/7/2016 11:45:33,8/7/2016 16:43,0,8/7/2016,11:45:33,8/7/2016,16:43:51
39.7,83,29.973,62,127,2,0,38.310413,-89.552177,8/7/2016 12:00:33,8/7/2016 16:58,0,8/7/2016,12:00:33,8/7/2016,16:58:51
39.3,84.8,29.977,59,223,1,0,38.310413,-89.552177,8/7/2016 12:15:33,8/7/2016 17:13,0,8/7/2016,12:15:33,8/7/2016,17:13:51
40.2,85.3,29.974,55,351,1,0,38.310413,-89.552177,8/7/2016 12:30:33,8/7/2016 17:28,0,8/7/2016,12:30:33,8/7/2016,17:28:51
41.5,84.2,29.975,56,99,1,0,38.310413,-89.552177,8/7/2016 12:45:33,8/7/2016 17:43,0,8/7/2016,12:45:33,8/7/2016,17:43:51
41.9,83.8,29.971,57,1,2,0,38.310413,-89.552177,8/7/2016 13:30:33,8/7/2016 18:28,0,8/7/2016,13:30:33,8/7/2016,18:28:51
41.7,84.1,29.964,58,148,2,0,38.310413,-89.552177,8/7/2016 13:45:33,8/7/2016 18:43,0,8/7/2016,13:45:33,8/7/2016,18:43:51
40,84.5,29.962,55,142,1,0,38.310413,-89.552177,8/7/2016 14:00:33,8/7/2016 18:58,0,8/7/2016,14:00:33,8/7/2016,18:58:51
43.3,83.9,29.957,54,130,2,0,38.310413,-89.552177,8/7/2016 14:15:33,8/7/2016 19:13,0,8/7/2016,14:15:33,8/7/2016,19:13:51
42.7,84.3,29.953,53,34,2,0,38.310413,-89.552177,8/7/2016 14:30:33,8/7/2016 19:28,0,8/7/2016,14:30:33,8/7/2016,19:28:51
44.4,84.1,29.956,52,144,3,0,38.310413,-89.552177,8/7/2016 14:45:33,8/7/2016 19:43,0,8/7/2016,14:45:33,8/7/2016,19:43:51
44.2,83.9,29.948,54,129,3,0,38.310413,-89.552177,8/7/2016 15:00:33,8/7/2016 19:58,0,8/7/2016,15:00:33,8/7/2016,19:58:51
43.5,83.5,29.945,55,223,1,0,38.310413,-89.552177,8/7/2016 15:15:33,8/7/2016 20:13,0,8/7/2016,15:15:33,8/7/2016,20:13:51
42.5,84.8,29.935,55,152,2,0,38.310413,-89.552177,8/7/2016 15:30:33,8/7/2016 20:28,0,8/7/2016,15:30:33,8/7/2016,20:28:51
42.6,86.5,29.925,52,148,1,0,38.310413,-89.552177,8/7/2016 15:45:33,8/7/2016 20:43,0,8/7/2016,15:45:33,8/7/2016,20:43:51
41.7,87.6,29.916,50,210,1,0,38.310413,-89.552177,8/7/2016 16:00:33,8/7/2016 20:58,0,8/7/2016,16:00:33,8/7/2016,20:58:51
42.1,87.3,29.911,52,138,3,0,38.310413,-89.552177,8/7/2016 16:15:33,8/7/2016 21:13,0,8/7/2016,16:15:33,8/7/2016,21:13:51
41.7,87.1,29.907,50,139,2,0,38.310413,-89.552177,8/7/2016 16:30:33,8/7/2016 21:28,0,8/7/2016,16:30:33,8/7/2016,21:28:51
41.5,87.1,29.903,53,138,3,0,38.310413,-89.552177,8/7/2016 16:45:33,8/7/2016 21:43,0,8/7/2016,16:45:33,8/7/2016,21:43:51
39.8,87.4,29.904,52,135,2,0,38.310413,-89.552177,8/7/2016 17:00:33,8/7/2016 21:58,0,8/7/2016,17:00:33,8/7/2016,21:58:51
41.1,86.6,29.903,54,110,3,0,38.310413,-89.552177,8/7/2016 17:15:33,8/7/2016 22:13,0,8/7/2016,17:15:33,8/7/2016,22:13:51
39.3,86.9,29.896,56,155,3,0,38.310413,-89.552177,8/7/2016 17:30:33,8/7/2016 22:28,0,8/7/2016,17:30:33,8/7/2016,22:28:51
39.2,86.2,29.897,56,132,2,0,38.310413,-89.552177,8/7/2016 17:45:33,8/7/2016 22:43,0,8/7/2016,17:45:33,8/7/2016,22:43:51
39.3,86.6,29.892,57,139,2,0,38.310413,-89.552177,8/7/2016 18:00:33,8/7/2016 22:58,0,8/7/2016,18:00:33,8/7/2016,22:58:50
39.1,85.2,29.897,57,144,2,0,38.310413,-89.552177,8/7/2016 18:15:33,8/7/2016 23:13,0,8/7/2016,18:15:33,8/7/2016,23:13:50
38.2,85.9,29.897,54,123,1,0,38.310413,-89.552177,8/7/2016 18:30:33,8/7/2016 23:28,0,8/7/2016,18:30:33,8/7/2016,23:28:50
39.6,85.1,29.898,56,36,1,0,38.310413,-89.552177,8/7/2016 18:45:33,8/7/2016 23:43,0,8/7/2016,18:45:33,8/7/2016,23:43:50
38.7,84.1,29.897,59,49,0,0,38.310413,-89.552177,8/7/2016 19:00:33,8/7/2016 23:58,0,8/7/2016,19:00:33,8/7/2016,23:58:50
37.8,85.6,29.899,57,41,0,0,38.310413,-89.552177,8/7/2016 19:15:33,8/8/2016 0:13,0,8/7/2016,19:15:33,8/8/2016,0:13:50
38.4,82.2,29.899,61,98,0,0,38.310413,-89.552177,8/7/2016 19:30:33,8/8/2016 0:28,0,8/7/2016,19:30:33,8/8/2016,0:28:50
35.9,80.7,29.904,64,53,0,0,38.310413,-89.552177,8/7/2016 19:45:33,8/8/2016 0:43,0,8/7/2016,19:45:33,8/8/2016,0:43:50
34.9,79.6,29.907,67,53,0,0,38.310413,-89.552177,8/7/2016 20:00:33,8/8/2016 0:58,0,8/7/2016,20:00:33,8/8/2016,0:58:50
35.3,78.5,29.909,69,139,0,0,38.310413,-89.552177,8/7/2016 20:15:33,8/8/2016 1:13,0,8/7/2016,20:15:33,8/8/2016,1:13:50
34,77.4,29.91,71,136,0,0,38.310413,-89.552177,8/7/2016 20:30:33,8/8/2016 1:28,0,8/7/2016,20:30:33,8/8/2016,1:28:50
32.6,76.8,29.915,72,136,0,0,38.310413,-89.552177,8/7/2016 20:45:33,8/8/2016 1:43,0,8/7/2016,20:45:33,8/8/2016,1:43:50
30.7,76.1,29.923,73,136,0,0,38.310413,-89.552177,8/7/2016 21:00:33,8/8/2016 1:58,0,8/7/2016,21:00:33,8/8/2016,1:58:50
30.2,75.5,29.925,73,143,0,0,38.310413,-89.552177,8/7/2016 21:15:33,8/8/2016 2:13,0,8/7/2016,21:15:33,8/8/2016,2:13:50
30.1,75.1,29.933,74,135,0,0,38.310413,-89.552177,8/7/2016 21:30:33,8/8/2016 2:28,0,8/7/2016,21:30:33,8/8/2016,2:28:50
28.7,74.5,29.938,75,87,0,0,38.310413,-89.552177,8/7/2016 21:45:33,8/8/2016 2:43,0,8/7/2016,21:45:33,8/8/2016,2:43:50
30.3,74.2,29.937,75,131,0,0,38.310413,-89.552177,8/7/2016 22:00:33,8/8/2016 2:58,0,8/7/2016,22:00:33,8/8/2016,2:58:50
30.6,74.2,29.937,75,127,0,0,38.310413,-89.552177,8/7/2016 22:15:33,8/8/2016 3:13,0,8/7/2016,22:15:33,8/8/2016,3:13:50
29.9,74,29.933,76,171,0,0,38.310413,-89.552177,8/7/2016 22:30:33,8/8/2016 3:28,0,8/7/2016,22:30:33,8/8/2016,3:28:50
28.8,73.7,29.933,76,143,0,0,38.310413,-89.552177,8/7/2016 22:45:33,8/8/2016 3:43,0,8/7/2016,22:45:33,8/8/2016,3:43:50
29,73.6,29.932,76,146,0,0,38.310413,-89.552177,8/7/2016 23:00:33,8/8/2016 3:58,0,8/7/2016,23:00:33,8/8/2016,3:58:50
27.2,73.2,29.934,78,139,0,0,38.310413,-89.552177,8/7/2016 23:15:33,8/8/2016 4:13,0,8/7/2016,23:15:33,8/8/2016,4:13:50
23.4,72.6,29.931,80,128,0,0,38.310413,-89.552177,8/7/2016 23:30:33,8/8/2016 4:28,0,8/7/2016,23:30:33,8/8/2016,4:28:50
