"","Rdate","Ozone","Temp","Pressure","RH","WindDir","WindSpeed.mph.","Rainfall","VPD","site"
"2725",2015-09-28 15:00:00,46.025,80.925,29.88275,60,84.5,1,0,14.4396112274501,1
"2726",2015-09-28 16:00:00,45.675,79.8,29.878,63.75,95.25,0.5,0,12.5952001508179,1
"2727",2015-09-28 17:00:00,42.5,78.975,29.874,66.5,92.25,0.25,0,11.3292406327107,1
"2728",2015-09-28 18:00:00,37.05,77.25,29.87675,66.5,87.5,0.25,0,10.7172653305649,1
"2729",2015-09-28 19:00:00,26.025,73.95,29.882,74.75,83,0,0,7.2413629219628,1
"2730",2015-09-28 20:00:00,19.4,71.9,29.89475,79,83,0,0,5.61519519395718,1
"2731",2015-09-28 21:00:00,13.45,71.45,29.90325,82.75,83,0,0,4.53930360748875,1
"2732",2015-09-28 22:00:00,13.425,71.9,29.91025,84,83,0,0,4.27649119007149,1
"2733",2015-09-28 23:00:00,12.9666666666667,72.3666666666667,29.912,84.6666666666667,83,0,0,4.16331602384311,1
"2734",2015-09-29 00:00:00,16.275,71.725,29.9025,87.25,84.5,1.25,0,3.3875769811416,1
"2735",2015-09-29 01:00:00,22.275,70.1,29.88975,88,87.75,0,0,3.01610841260748,1
"2736",2015-09-29 02:00:00,17.6666666666667,69.2333333333333,29.881,89.6666666666667,96.3333333333333,0,0,2.52268185996431,1
"2737",2015-09-29 03:00:00,8.73333333333333,67.7333333333333,29.8663333333333,92.6666666666667,96.3333333333333,0,0,1.7003006928014,1
"2738",2015-09-29 04:00:00,5.55,67.3,29.86725,94.5,96,0,0,1.25538717502432,1
"2739",2015-09-29 05:00:00,3.675,67.725,29.8675,95,96.5,0,0,1.15845488488177,1
"2740",2015-09-29 06:00:00,4.35,67.75,29.87575,95,96.25,0,0,1.15945277850773,1
"2741",2015-09-29 07:00:00,3.7,67.925,29.88525,95.25,96.5,0,0,1.10798269780666,1
"2742",2015-09-29 08:00:00,1.4,68.35,29.89325,95.75,96,0,0,1.00660608890308,1
"2743",2015-09-29 09:00:00,0.4,68.6,29.895,96,96,0,0,0.955053525568339,1
"2744",2015-09-29 11:00:00,3.8,70.675,29.89825,93.5,93.5,0,0.01,1.67348101148165,1
"2745",2015-09-29 12:00:00,14.8,73.375,29.88775,83.75,91.75,0,0.01,4.57562883902309,1
"2746",2015-09-29 13:00:00,24.55,75.85,29.87475,77.5,215.25,0.25,0.01,6.89334117074073,1
"2747",2015-09-29 14:00:00,30.125,76.55,29.87025,75,209.25,0.25,0.01,7.8086724097523,1
"2748",2015-09-29 15:00:00,34.725,76.8,29.86525,73.5,223.25,0.5,0.01,8.34654344657384,1
"2749",2015-09-29 16:00:00,35.4,77.275,29.862,71.5,145.5,0.5,0.01,9.11981621418179,1
"2750",2015-09-29 17:00:00,34.55,75.175,29.876,75.25,109.75,0,0.01,7.38715046492613,1
"2751",2015-09-29 18:00:00,28.65,71.15,29.89775,86.25,239.25,0.25,0.0225,3.67624915657203,1
"2752",2015-09-29 19:00:00,26.65,67.275,29.917,94.25,259.75,1.75,0.1375,1.31748950019592,1
"2753",2015-09-29 20:00:00,19.175,65.85,29.94025,96,260.5,1,0.24,0.868629818409881,1
"2754",2015-09-29 21:00:00,17.475,65.45,29.95925,96,230,0.25,0.25,0.856613164459544,1
"2755",2015-09-29 22:00:00,17.975,64.2,29.975,93.25,272.25,2,0.25,1.37796083017517,1
"2756",2015-09-29 23:00:00,17.85,62.375,29.9865,91.5,262.75,1.75,0.25,1.63366892131896,1
"2757",2015-09-30 00:00:00,19.375,62,29.99175,87.5,236,1.75,0,2.3713312146568,1
"2758",2015-09-30 01:00:00,18.35,61.5,29.99325,86.75,265.5,0.75,0,2.47014515256714,1
"2759",2015-09-30 02:00:00,17.9,61.05,29.9995,83.75,279.75,1,0,2.98103977784685,1
"2760",2015-09-30 03:00:00,18.85,60.35,30.00525,81.75,277,1,0,3.26559813413188,1
"2761",2015-09-30 04:00:00,20.125,59.7,30.00775,80.5,264.5,1.25,0,3.41017239023548,1
"2762",2015-09-30 05:00:00,19.425,58.825,30.01725,81.25,259.75,1.25,0,3.17786749235407,1
"2763",2015-09-30 06:00:00,18.725,58.125,30.032,81.5,286,1,0,3.0587923809914,1
"2764",2015-09-30 07:00:00,16.075,57.875,30.051,81.75,235.75,0.75,0,2.98985064816098,1
"2765",2015-09-30 08:00:00,14.525,57.125,30.06725,82,249.75,1.5,0,2.87061998333808,1
"2766",2015-09-30 09:00:00,16.05,57.225,30.08,80.75,241.5,2,0,3.08227530615018,1
"2767",2015-09-30 10:00:00,17.55,59.05,30.0915,77.75,257.5,1.75,0,3.80461805590451,1
"2768",2015-09-30 11:00:00,21.25,61.8,30.0885,71,274.75,1.25,0,5.4794065392725,1
"2769",2015-09-30 12:00:00,25.45,64.7,30.0805,64.25,277,1.75,0,7.47226352163504,1
"2770",2015-09-30 13:00:00,28.8,68.1,30.0705,57.75,258.5,1.75,0,9.93514759115602,1
"2771",2015-09-30 14:00:00,31.9,69.95,30.05675,53,257,2,0,11.7520323854611,1
"2772",2015-09-30 15:00:00,35.15,70.2,30.0505,47,261.5,2.25,0,13.3664291122791,1
"2773",2015-09-30 16:00:00,37.1,69.525,30.0455,45.5,279.25,1.75,0,13.4290599798696,1
"2774",2015-09-30 17:00:00,39.075,68.7,30.04625,45.25,220.5,1.75,0,13.1170255749971,1
"2775",2015-09-30 18:00:00,36.275,67.325,30.05075,47.5,256.5,0.25,0,12.0074095563978,1
"1",2015-04-21 09:00:00,32.0173913043478,53.6521739130435,29.8381739130435,54.3478260869565,278.391304347826,4.34782608695652,0,6.4273431633986,2
"2",2015-04-21 10:00:00,37.8,57.8,29.83975,41.25,297,9.5,0,9.60703598707846,2
"3",2015-04-21 11:00:00,41.85,59.375,29.831,38.5,293,10,0,10.6336859482162,2
"4",2015-04-21 12:00:00,40.9,60.575,29.819,37.75,313.75,8,0,11.2277246435307,2
"5",2015-04-21 13:00:00,41.4,63.2,29.8025,36.5,296.5,7.25,0,12.5746136248208,2
"6",2015-04-21 14:00:00,44.8,63.875,29.79125,35.5,272,10.75,0,13.0746836491232,2
"7",2015-04-21 15:00:00,44.85,64.925,29.77125,35.75,296.25,9.25,0,13.5126130175535,2
"8",2015-04-21 16:00:00,46.325,66.075,29.74875,33,290.25,10.25,0,14.6676370546966,2
"9",2015-04-21 17:00:00,46.475,66.8,29.7325,34.25,279.25,7.75,0,14.7553653376462,2
"10",2015-04-21 18:00:00,46.5,66.65,29.724,34.25,280.25,6,0,14.6793379681588,2
"11",2015-04-21 19:00:00,45.075,64.925,29.72725,36,267.25,2.75,0,13.4790188831901,2
"12",2015-04-21 20:00:00,33.8,58.775,29.72525,47.75,217.75,0,0,8.93891431008212,2
"13",2015-04-21 21:00:00,32.125,55.175,29.73075,64,241.25,1,0,5.35940536542856,2
"14",2015-04-21 22:00:00,35.075,53.3,29.7305,76,206,1.5,0,3.33360059759907,2
"15",2015-04-21 23:00:00,38.475,52.15,29.72525,80.5,204.5,1.75,0,2.59601115677477,2
"16",2015-04-22 00:00:00,38.375,52.95,29.75525,74.5,227.5,4.5,0,3.54717069576968,2
"17",2015-04-22 01:00:00,37.25,52.025,29.7925,53,113,5.25,0,6.23605081681143,2
"18",2015-04-22 02:00:00,36.6,49.1,29.79575,60.25,114.5,2.5,0,4.72824016326165,2
"19",2015-04-22 03:00:00,31.25,45.8,29.81425,71,218.75,0,0,3.05065066704503,2
"20",2015-04-22 04:00:00,24.875,44.175,29.8305,77.5,220.5,0,0,2.22597231999752,2
"21",2015-04-22 05:00:00,21.65,43.275,29.85025,81.5,189.25,0,0,1.76353439059992,2
"22",2015-04-22 06:00:00,19.75,43.825,29.88375,78.25,115.5,3,0,2.13875263168241,2
"24",2015-04-22 08:00:00,29,44.975,29.94225,61,270.5,9,0,3.96655576182451,2
"25",2015-04-22 09:00:00,30,46.625,29.9565,57.75,283.25,9,0,4.57429073280187,2
"5010",2015-04-23 10:00:00,41.925,54.1,30.12175,28.25,182.75,5,0,10.2591463986311,2
"5110",2015-04-23 11:00:00,43.125,56.55,30.12525,30.25,287.5,3.5,0,10.8924616371174,2
"5210",2015-04-23 12:00:00,44.8,57.55,30.1175,28,172,4.5,0,11.6598256110661,2
"5310",2015-04-23 13:00:00,45.8666666666667,59.5,30.0906666666667,26.6666666666667,221,4.33333333333333,0,12.7381450319368,2
"5410",2015-04-23 14:00:00,45.6333333333333,61.5333333333333,30.0676666666667,27.3333333333333,125,3.66666666666667,0,13.5638722010394,2
"5510",2015-04-23 15:00:00,49.4,62.925,30.05925,26.25,116,5.5,0,14.4611211242883,2
"5610",2015-04-23 16:00:00,51.55,63.525,30.0515,28.5,94.25,5.25,0,14.3179226893602,2
"5710",2015-04-23 17:00:00,51.225,64.175,30.04925,27,172.75,4.25,0,14.9532369493724,2
"5810",2015-04-23 18:00:00,50.35,64.05,30.0315,25.5,42.75,3.75,0,15.1944754968962,2
"5910",2015-04-23 19:00:00,47.15,63.325,30.01875,26.75,174,1.5,0,14.5738993526792,2
"60",2015-04-23 20:00:00,36.65,57.625,30.01575,36,104.5,0,0,10.4819220500324,2
"6110",2015-04-23 21:00:00,23.15,52.05,30.03525,50.75,133.75,0,0,6.5483547842154,2
"6210",2015-04-23 22:00:00,25.825,50.5,30.03075,53.5,156.25,0,0,5.82805335332097,2
"6310",2015-04-23 23:00:00,21.625,47.5,30.0355,64,198.5,0,0,4.03103115338122,2
"6410",2015-04-24 00:00:00,16,45.325,30.04225,71.5,195,0,0,2.93782701805594,2
"6510",2015-04-24 01:00:00,13.4,44.275,30.04975,76.25,134.5,0,0,2.3517843556193,2
"6610",2015-04-24 02:00:00,9.525,42.6,30.03775,80.25,134,0,0,1.83778901540398,2
"6710",2015-04-24 03:00:00,11.275,41.95,30.035,80.5,135.5,0,0,1.77126546803255,2
"6810",2015-04-24 04:00:00,11.9,41.9,30.0325,80,135,0,0,1.80707235198161,2
"6910",2015-04-24 05:00:00,11.825,42,30.0385,81.5,133,0,0,1.67827637088313,2
"7010",2015-04-24 06:00:00,10.775,43,30.04075,80.5,136.25,0,0,1.83920220441267,2
"7210",2015-04-24 08:00:00,21.1,49.2,30.0535,73,131.25,0.75,0,3.22757304098155,2
"7310",2015-04-24 09:00:00,35.725,52.725,30.04425,56.75,130.25,4,0,5.87940228566263,2
"7410",2015-04-24 10:00:00,37.15,54.75,30.02075,51.5,124.5,5,0,7.1080729540525,2
"7510",2015-04-24 11:00:00,40.225,57.7,30.0005,45.25,150,7,0,8.91649958191895,2
"7610",2015-04-24 12:00:00,42.4,59.6,29.97825,43.25,153.75,7.25,0,9.89017586656878,2
"7710",2015-04-24 13:00:00,43.95,61.05,29.942,40.75,144.25,7,0,10.8766164245182,2
"7810",2015-04-24 14:00:00,50.125,62.525,29.9045,36,134.5,9,0,12.3888414092843,2
"7910",2015-04-24 15:00:00,52.3,63.825,29.881,35.25,135.5,9.5,0,13.104579375166,2
"8010",2015-04-24 16:00:00,51.775,62.525,29.84925,39.5,146,9.25,0,11.7005833588034,2
"8110",2015-04-24 17:00:00,51.425,60.5,29.8255,47.75,152.75,11,0,9.40792682408521,2
"8210",2015-04-24 18:00:00,50.25,58.375,29.81225,58,164.75,8.5,0,7.02062843054057,2
"8310",2015-04-24 19:00:00,50.5,57.025,29.78225,65,153,7.75,0,5.56218863942498,2
"84",2015-04-24 20:00:00,48.5,56.25,29.7715,68.5,156.75,6,0,4.86902122622856,2
"8510",2015-04-24 21:00:00,48.025,55.725,29.7775,71,156.25,4.5,0,4.39641801894776,2
"8610",2015-04-24 22:00:00,46,55.425,29.75225,71,174.5,4,0,4.34877333143242,2
"8710",2015-04-24 23:00:00,44.325,55.4,29.72375,71.75,131.25,3.75,0,4.23245377199337,2
"8810",2015-04-25 00:00:00,41.925,55.625,29.71325,73.25,141,3.75,0,4.04052162689638,2
"8910",2015-04-25 01:00:00,40.625,55.6,29.692,75.5,139.25,3.75,0,3.69780834577172,2
"9010",2015-04-25 02:00:00,38.9,55.4,29.6675,80.75,134,3.25,0,2.88447735296256,2
"9110",2015-04-25 03:00:00,36.825,55.1,29.6315,86,144.75,3.75,0,2.07474163393765,2
"9210",2015-04-25 04:00:00,34.4666666666667,54.9333333333333,29.6063333333333,87.6666666666667,122.333333333333,2,0,1.81684236548973,2
"9710",2015-04-25 09:00:00,27.8,56.625,29.53175,96.25,177,3.75,0.04,0.587751392063473,2
"9810",2015-04-25 10:00:00,26.45,58.375,29.52275,96,176.25,4,0.04,0.667373222867326,2
"17410",2015-04-28 14:00:00,49.7,65.925,30.00725,43,73.25,6,0,12.4075445118095,2
"17510",2015-04-28 15:00:00,51.45,68,29.9775,40,38.5,4.5,0,14.0336866677645,2
"17610",2015-04-28 16:00:00,52.125,68.275,29.9675,38.75,67,5.25,0,14.4643887610652,2
"17710",2015-04-28 17:00:00,54.2,68.75,29.95625,37.25,97.5,6,0,15.0647083855341,2
"17810",2015-04-28 18:00:00,55.65,68.1,29.94275,36.5,95.75,5.5,0,14.9062774077167,2
"17910",2015-04-28 19:00:00,54.8,66.775,29.93725,37.75,37.75,2.75,0,13.9607223685303,2
"18010",2015-04-28 20:00:00,42.65,61.275,29.94125,47.75,149.25,0,0,9.77695692962207,2
"18110",2015-04-28 21:00:00,21.05,55.15,29.9455,63.75,173,0,0,5.39596634175047,2
"18210",2015-04-28 22:00:00,15.15,51.525,29.94325,74.75,134,0,0,3.29396875677499,2
"1833",2015-04-28 23:00:00,14.825,49.4,29.93675,80.75,134,0,0,2.31592253015342,2
"18410",2015-04-29 00:00:00,11.75,47.425,29.93325,84,134,0,0,1.78732695072361,2
"18610",2015-04-29 02:00:00,14.9,44.4,29.9105,89.5,134,0,0,1.04490607015854,2
"1901",2015-04-29 06:00:00,4.2,41.3,29.9035,95,134,0,0,0.441397498871367,2
"1911",2015-04-29 07:00:00,2.7,43.75,29.91,96.5,136,0,0,0.336859473901012,2
"1921",2015-04-29 08:00:00,18.225,53.325,29.914,80.75,277,1,0,2.93749262041179,2
"1931",2015-04-29 09:00:00,35.625,62.375,29.91675,53.75,168.75,4,0,8.93762207655917,2
"1941",2015-04-29 10:00:00,47.4,65.425,29.91625,42.5,98.5,6.5,0,12.3128524594546,2
"1951",2015-04-29 11:00:00,52.5,68,29.9045,36,96.25,7.5,0,14.9748466500274,2
"1961",2015-04-29 12:00:00,54.45,69.375,29.88575,34.25,40,8.75,0,16.1241254501344,2
"1971",2015-04-29 13:00:00,55.35,70.65,29.86425,34,111,6.5,0,16.9071672061341,2
"1981",2015-04-29 14:00:00,55.6,71.125,29.85,31.5,101.25,7.75,0,17.8303488050301,2
"1991",2015-04-29 15:00:00,55.275,70.675,29.83425,33,135.75,6.5,0,17.1730952833212,2
"2001",2015-04-29 16:00:00,56.975,72.45,29.8195,30.25,32,8.25,0,18.9847406331521,2
"2011",2015-04-29 17:00:00,58.55,71.425,29.8175,31.75,108.25,6.25,0,17.945464100245,2
"2021",2015-04-29 18:00:00,55.475,70.8,29.81525,33.25,97.5,4.5,0,17.1820493713515,2
"2031",2015-04-29 19:00:00,53.1,69.8,29.8115,34.5,20,4,0,16.295589323551,2
"2161",2015-04-30 08:00:00,32.675,55.55,29.8735,67.75,41.25,6,0,4.8644506234923,2
"2171",2015-04-30 09:00:00,36.5666666666667,58.1666666666667,29.886,66,133,4.66666666666667,0,5.63048291601305,2
"2181",2015-04-30 10:00:00,39.4666666666667,62.1,29.897,59.3333333333333,128,8.66666666666667,0,7.74869012512825,2
"2191",2015-04-30 11:00:00,43.7,64.575,29.9035,42.75,34.75,8.5,0,11.9228857217356,2
"2201",2015-04-30 12:00:00,46.225,66.225,29.90525,29.75,138.75,10.5,0,15.4545018922275,2
"2211",2015-04-30 13:00:00,47.675,67.45,29.89925,29.75,125.5,11.75,0,16.1254614386007,2
"2221",2015-04-30 14:00:00,48.7,67.8,29.9,31.5,178,11,0,15.9123275307956,2
"2231",2015-04-30 15:00:00,50.175,68.625,29.89175,30,110.5,11.25,0,16.7303269546492,2
"2241",2015-04-30 16:00:00,50.225,68.475,29.894,30.5,118.75,11.75,0,16.5240690634534,2
"2251",2015-04-30 17:00:00,47.975,67.7,29.90325,31,31.25,12,0,15.9767085725775,2
"2261",2015-04-30 18:00:00,47.275,65.75,29.9305,32,40.75,9,0,14.7215334988142,2
"2271",2015-04-30 19:00:00,45.775,63.1,29.9575,35,52,6.75,0,12.8385880301653,2
"2281",2015-04-30 20:00:00,42.7,58.825,29.9875,40.5,52.75,2.75,0,10.1044431192856,2
"2291",2015-04-30 21:00:00,38.025,54.85,30.0195,47.25,58.75,0,0,7.76222996122601,2
"2301",2015-04-30 22:00:00,35.9,53.45,30.0285,49.5,104,0.5,0,7.04669840752658,2
"2311",2015-04-30 23:00:00,36.2,51.275,30.04525,52,112.25,0,0,6.18991884489893,2
"2321",2015-05-01 00:00:00,30.075,48.95,30.05925,58.5,134,0.25,0,4.90618913304482,2
"2331",2015-05-01 01:00:00,21.1,46.025,30.06575,64.5,135.75,0,0,3.76552418518711,2
"2341",2015-05-01 02:00:00,20.025,43.75,30.06625,70.25,135.5,0,0,2.88694540476167,2
"2351",2015-05-01 03:00:00,13.625,42.4,30.07325,75,211,0,0,2.31081111165564,2
"2361",2015-05-01 04:00:00,15.825,38.575,30.0825,82.5,211,0,0,1.39383856040438,2
"2371",2015-05-01 05:00:00,10.9666666666667,37.6333333333333,30.096,87,211,0,0,0.993882008013562,2
"2381",2015-05-01 06:00:00,71.4,36,30.13,91,211,0,0,0.645456064680543,2
"2391",2015-05-01 07:00:00,26.25,40.15,30.1455,90,178.5,0,0,0.865641879540378,2
"2401",2015-05-01 08:00:00,20.9,46.575,30.163,76.75,150.25,0,0,2.54325912311142,2
"2411",2015-05-01 09:00:00,23.9,50.5,30.169,65,37,1,0,4.37984985907874,2
"2421",2015-05-01 12:00:00,41.025,62.95,30.16225,40,196.25,1.5,0,11.7837009461542,2
"2431",2015-05-01 13:00:00,46.1,65.5,30.1495,38,191.75,2,0,13.3164459274637,2
"2441",2015-05-01 14:00:00,49.45,66.9,30.1315,35,186.5,2.75,0,14.6425005496666,2
"2451",2015-05-01 15:00:00,50.85,67.7,30.1195,34.5,267.5,2.5,0,15.1631637534592,2
"24610",2015-05-01 16:00:00,53.25,69.275,30.0845,34.75,218.5,2,0,15.9644471572009,2
"24710",2015-05-01 17:00:00,54.05,71.35,30.07375,32.75,242.5,2.25,0,17.6391504110852,2
"24810",2015-05-01 18:00:00,54,71.825,30.07125,32.25,184,1.25,0,18.0594880611676,2
"24910",2015-05-01 19:00:00,51.95,68.1,30.0795,36,175.5,0,0,15.070611994123,2
"25010",2015-05-01 20:00:00,44.45,59.55,30.089,52.5,164,0,0,8.28242995260928,2
"25110",2015-05-01 21:00:00,26.725,55.95,30.0955,61.25,163.5,0,0,5.93920618184654,2
"25210",2015-05-01 22:00:00,12.125,53.05,30.09525,71.75,163.75,0,0,3.896529496911,2
"25310",2015-05-01 23:00:00,11.3,51.275,30.09,76.25,181.5,0,0,3.05946966782496,2
"2548",2015-05-02 00:00:00,14.75,49.475,30.08825,79.5,187.5,0,0,2.47201183731481,2
"25510",2015-05-02 01:00:00,15.85,48.75,30.086,81.5,188,0,0,2.16809688228433,2
"25610",2015-05-02 02:00:00,21.25,49.9,30.084,80.5,186,0,0,2.38716442034693,2
"25710",2015-05-02 03:00:00,20.875,48.65,30.08825,82.75,186,0,0,2.01747749368407,2
"25810",2015-05-02 04:00:00,18.5,48.475,30.08825,85,186,0,0,1.74059559850817,2
"25910",2015-05-02 05:00:00,16.1,50.2,30.08525,83.75,186,0,0,2.01086842245608,2
"26010",2015-05-02 06:00:00,11.275,50.525,30.09,83.5,147.25,0,0,2.06645345161065,2
"26110",2015-05-02 07:00:00,14.9,52.5,30.1045,82.5,152.5,0,0,2.36221460833895,2
"26210",2015-05-02 08:00:00,22.025,56.775,30.11175,74.75,188.75,0.5,0,4.05135713582613,2
"26310",2015-05-02 09:00:00,37.175,63.125,30.10875,55.25,239.5,3,0,8.85356525898834,2
"26410",2015-05-02 10:00:00,38.675,65.375,30.10025,56,197.75,3,0,9.4081270689156,2
"26510",2015-05-02 11:00:00,45.975,69.775,30.0865,46.25,219.25,3.5,0,13.4027090054435,2
"26610",2015-05-02 12:00:00,54.5,72.45,30.0645,37.75,229.25,4.75,0,16.9519307349125,2
"26710",2015-05-02 13:00:00,57.375,74.6,30.0375,34.75,170,5.5,0,19.0921366598015,2
"26810",2015-05-02 14:00:00,59.525,76.4,30.016,31.75,226.25,4.25,0,21.2099885370721,2
"26910",2015-05-02 15:00:00,61.775,76.4,29.9965,31.5,153,5.25,0,21.2791661477239,2
"27010",2015-05-02 16:00:00,62.275,76.525,29.97275,31.75,207.75,4.5,0,21.2880946671794,2
"27110",2015-05-02 17:00:00,58.95,75.475,29.96375,32.75,173.75,3.5,0,20.2567610201425,2
"27210",2015-05-02 18:00:00,58.9,75.775,29.955,32.75,137.75,4.75,0,20.4693706339349,2
"27310",2015-05-02 19:00:00,50.425,72.475,29.95275,39,122.25,2.5,0,16.6373458325118,2
"27410",2015-05-02 20:00:00,42.8,69.075,29.959,45,132.75,0.75,0,13.3764399393946,2
"27510",2015-05-02 21:00:00,39.025,66.675,29.97225,49.75,135.5,0.25,0,11.2285012138308,2
"27610",2015-05-02 22:00:00,40.075,65.45,29.97525,52,136.25,0.25,0,10.3069289461253,2
"2776",2015-05-02 23:00:00,50.275,65.8,29.968,49.5,170.75,2,0,10.9566716929422,2
"2781",2015-05-03 00:00:00,50.65,65.1,29.97125,51.25,198.75,0.5,0,10.3212110965624,2
"2791",2015-05-03 01:00:00,48.85,63.775,29.97125,54,215.75,0.75,0,9.29471996945636,2
"2801",2015-05-03 02:00:00,46.175,62.175,29.97175,58,200.5,0,0,8.01994675109747,2
"2811",2015-05-03 03:00:00,43.85,61.675,29.971,59,159.25,0,0,7.69269808814025,2
"2821",2015-05-03 04:00:00,41.275,61.175,29.96975,60,149.25,0.5,0,7.37271004137243,2
"2831",2015-05-03 05:00:00,36.475,59.675,29.96925,64,149,0.25,0,6.31859937549125,2
"2841",2015-05-03 06:00:00,34.625,55.975,29.97025,71,150.5,0,0,4.44292080059895,2
"2851",2015-05-03 07:00:00,40.925,58.025,29.98525,68,169.5,1,0,5.30030870481263,2
"2861",2015-05-03 08:00:00,46.225,64,29.99975,57.75,191,3.75,0,8.62837332660454,2
"2871",2015-05-03 09:00:00,47.7,68.275,30.00275,52.25,218,4.75,0,11.317322668403,2
"2881",2015-05-03 10:00:00,51,71.75,29.997,48.5,222.5,6,0,13.6942509686571,2
"2891",2015-05-03 11:00:00,54.075,75.05,29.98775,45.75,181.5,6.5,0,16.1302709505852,2
"2901",2015-05-03 12:00:00,57.5,78.4,29.97525,41.5,172.75,7.75,0,19.4327793610894,2
"2911",2015-05-03 13:00:00,58.9,80.225,29.96225,39.25,198,7.75,0,21.4211916178103,2
"2921",2015-05-03 14:00:00,59.6,81.05,29.94875,34.75,162.75,9.5,0,23.6167686486938,2
"2931",2015-05-03 15:00:00,59.325,81.425,29.93525,34.75,190,9,0,23.9038614266788,2
"2941",2015-05-03 16:00:00,58.875,81.475,29.92475,35,182.5,8.25,0,23.8489354208477,2
"2951",2015-05-03 17:00:00,59.325,80.6,29.91825,34.75,185.75,7,0,23.2889471463741,2
"2961",2015-05-03 18:00:00,55.825,78.5,29.9145,36.75,194,4.5,0,21.0708611130193,2
"2971",2015-05-03 19:00:00,52.5,75.65,29.9165,42.25,165,2.25,0,17.5064024054204,2
"2981",2015-05-03 20:00:00,53.625,73.675,29.92875,44.75,161.5,1.5,0,15.6745569338419,2
"2991",2015-05-03 21:00:00,57.2,73.475,29.935,46.25,186.75,4.75,0,15.1429923836656,2
"3001",2015-05-03 22:00:00,57.05,72.45,29.937,49.5,184.25,5,0,13.7456688105281,2
"3011",2015-05-03 23:00:00,55.4333333333333,71,29.9303333333333,53,194,6.66666666666667,0,12.1845886063813,2
"3021",2015-05-04 00:00:00,49.9666666666667,68.3333333333333,29.9586666666667,58.3333333333333,188,2.66666666666667,0,9.85828111038302,2
"3031",2015-05-04 01:00:00,46.825,67.55,29.977,60.75,201.5,2,0,9.04210939568824,2
"3041",2015-05-04 02:00:00,45.35,66.075,29.97025,63.75,180.5,1.5,0,7.93491603220916,2
"3051",2015-05-04 03:00:00,45.075,65.175,29.96675,65.5,177.5,0,0,7.31897723870655,2
"3061",2015-05-04 04:00:00,42.925,64.775,29.97475,67,212.25,2.25,0,6.90299297300641,2
"3071",2015-05-04 05:00:00,41.8333333333333,64.9666666666667,29.9923333333333,67.3333333333333,202.666666666667,3,0,6.8794024467122,2
"3081",2015-05-04 06:00:00,34.6666666666667,62.7,30.041,75.6666666666667,243,1.33333333333333,0,4.73410283892679,2
"3091",2015-05-04 07:00:00,31,62.2,30.056,79,214.5,0.5,0,4.01345171166024,2
"3101",2015-05-04 08:00:00,29.775,65.1,30.0745,76,240,1.25,0,5.07942758536034,2
"3111",2015-05-04 09:00:00,30.725,67.5,30.08725,74,208.75,1,0,6.01259756139494,2
"3121",2015-05-04 10:00:00,39.5,72.85,30.084,68,191.5,5,0,8.84419958775662,2
"3131",2015-05-04 11:00:00,51.95,77.45,30.088,60,213,5.5,0,12.8721772890434,2
"3141",2015-05-04 12:00:00,58.025,79.825,30.08325,54,170.75,6.5,0,16.0230007877305,2
"3151",2015-05-04 13:00:00,59.15,81.675,30.0685,47.75,216.5,6.5,0,19.3195295213918,2
"3161",2015-05-04 14:00:00,62.25,83.875,30.0575,42.25,221.5,7,0,22.9025638714299,2
"3171",2015-05-04 15:00:00,62.475,83.85,30.04175,40.75,239.5,6.25,0,23.4791277065367,2
"3181",2015-05-04 16:00:00,57.975,84.325,30.0315,42.25,192,7.5,0,23.22944233808,2
"3191",2015-05-04 17:00:00,56.8,85,30.023,42,219,7,0,23.8425519605831,2
"3201",2015-05-04 18:00:00,58.85,83.925,30.00775,41,165.25,6.5,0,23.4359138089225,2
"3211",2015-05-04 19:00:00,56.825,81.4,30.0085,44,193.25,4.5,0,20.5504395249219,2
"3221",2015-05-04 20:00:00,55.075,77.35,30.02525,49.25,167.25,2.25,0,16.2805761101247,2
"3231",2015-05-04 21:00:00,49.2,74.15,30.053,54.75,183.25,0.75,0,13.0767493740787,2
"3241",2015-05-04 22:00:00,52.975,73.075,30.06625,56.75,180,2.5,0,12.0228787648483,2
"3251",2015-05-04 23:00:00,52.425,72.15,30.069,57.5,175.75,3.25,0,11.45473211885,2
"3261",2015-05-05 00:00:00,47.975,69.675,30.089,63.75,216,2,0,8.99666371411109,2
"3271",2015-05-05 01:00:00,43.625,67.55,30.098,68.75,208.75,1.25,0,7.20097858886282,2
"3281",2015-05-05 02:00:00,38.45,65.35,30.10525,73.25,232.5,0,0,5.71394293807466,2
"3291",2015-05-05 03:00:00,36.025,64.025,30.10225,75.25,221.25,0.25,0,5.04373474328163,2
"3301",2015-05-05 04:00:00,39.5,63.8666666666667,30.101,74.6666666666667,230.666666666667,0.333333333333333,0,5.13395346562194,2
"3311",2015-05-05 05:00:00,39.3666666666667,62.6,30.1053333333333,75,237,0.333333333333333,0,4.84781169681789,2
